Contact Id,Gift Date
1329,1/7/2018
511,10/1/2020
2475,10/13/2018
1381,4/6/2022
413,4/11/2017
2326,6/19/2017
16,7/22/2019
2043,7/18/2018
845,4/17/2018
2326,5/25/2022
2245,1/5/2017
1119,3/14/2022
1323,5/25/2014
485,9/9/2017
839,11/17/2017
846,10/10/2021
468,3/8/2018
1006,12/1/2016
835,2/6/2017
16,6/22/2019
2212,9/15/2021
524,5/16/2018
1401,10/17/2018
1015,11/6/2020
1394,6/16/2020
1038,11/30/2021
1001,5/17/2019
2326,9/2/2021
865,3/14/2022
486,3/9/2015
1329,1/7/2022
537,1/21/2015
1136,5/4/2022
227,3/15/2021
1467,4/16/2020
304,2/22/2017
2245,3/5/2021
1352,12/17/2021
563,5/2/2018
1394,9/16/2016
2245,8/5/2018
464,3/1/2019
464,5/1/2021
452,7/4/2016
1320,2/16/2019
470,9/22/2019
2395,7/6/2018
2212,1/15/2022
413,2/6/2015
839,11/17/2020
839,4/17/2020
1894,2/17/2022
1414,5/3/2020
2395,9/6/2020
1186,4/25/2022
845,12/17/2017
1401,10/17/2016
833,11/29/2021
2297,8/1/2018
1381,9/6/2018
1001,8/17/2019
895,4/25/2020
2562,8/16/2020
1210,3/10/2022
354,3/28/2020
995,11/19/2016
227,10/15/2021
1015,10/1/2017
840,9/5/2016
840,1/5/2021
354,9/17/2021
534,6/26/2019
1356,4/20/2017
1320,6/16/2017
1401,9/17/2016
2245,12/31/2016
511,10/1/2018
534,11/29/2016
354,7/28/2015
2155,12/23/2020
518,1/19/2020
1885,11/5/2016
1394,3/16/2022
1428,5/17/2018
2043,9/18/2016
1329,6/7/2021
512,4/23/2017
1015,9/1/2018
1929,12/1/2021
305,1/7/2019
840,11/5/2016
1320,9/16/2017
846,10/10/2020
1320,10/16/2017
2275,3/23/2017
518,6/19/2018
833,1/29/2020
652,2/25/2017
305,1/28/2020
846,3/10/2020
2008,11/19/2018
1414,10/3/2019
835,8/6/2018
995,1/19/2019
354,4/28/2018
535,12/31/2019
413,6/21/2017
835,5/6/2016
2802,7/24/2018
1323,8/25/2013
2395,4/6/2018
1394,7/16/2018
1929,1/1/2015
18,10/4/2016
1329,11/7/2021
1894,1/17/2022
227,10/15/2019
511,9/16/2015
863,8/30/2017
2313,4/5/2018
524,11/16/2021
840,10/5/2020
333,3/5/2021
2212,7/15/2018
47,7/18/2017
935,3/21/2013
1894,4/17/2019
485,1/9/2022
1467,9/16/2021
2657,11/13/2021
1414,4/3/2020
2196,1/18/2017
1098,12/22/2020
16,11/22/2016
1007,11/1/2020
833,6/29/2022
1929,4/1/2022
47,9/18/2020
354,11/17/2020
463,1/2/2017
511,4/1/2018
305,11/28/2020
995,8/19/2020
47,7/18/2020
1394,3/16/2017
845,7/17/2019
518,5/19/2018
470,8/22/2019
354,10/17/2018
1894,2/17/2019
413,2/24/2016
1428,8/17/2019
464,11/1/2019
1001,12/17/2020
1467,5/16/2020
452,5/4/2015
840,3/15/2022
1381,11/6/2019
2245,2/5/2019
2395,4/6/2019
2730,7/30/2017
1929,7/1/2021
848,6/4/2022
413,5/6/2014
848,5/3/2021
1428,10/17/2016
1894,1/17/2018
1414,2/3/2015
1329,11/7/2020
2089,9/30/2018
1007,1/1/2018
469,2/17/2013
840,4/5/2017
304,4/26/2015
2008,4/19/2021
2089,12/31/2021
995,6/19/2021
1381,4/6/2018
2008,12/19/2016
468,11/17/2020
284,3/17/2019
354,2/28/2022
354,8/28/2018
2297,7/1/2020
2245,10/5/2021
1858,11/1/2017
452,5/4/2017
1929,1/1/2017
2657,4/15/2018
468,10/17/2021
537,8/18/2016
1770,12/30/2017
1742,12/19/2017
1329,6/7/2022
518,1/19/2017
1329,7/7/2019
2089,8/31/2018
284,11/17/2018
16,5/22/2020
833,3/29/2018
935,9/22/2014
787,4/28/2022
2245,5/5/2020
2657,11/15/2020
534,4/25/2018
1381,1/6/2019
1858,6/1/2019
2562,2/16/2018
227,7/15/2021
511,4/16/2014
284,1/17/2020
1015,12/16/2021
284,8/17/2020
1394,2/16/2017
354,5/28/2019
2297,7/1/2016
1352,12/17/2017
1106,4/7/2019
1667,5/27/2020
305,10/28/2019
1323,4/25/2016
867,6/10/2016
354,11/28/2017
304,6/2/2022
846,6/10/2021
325,7/17/2018
1885,6/13/2022
1352,3/17/2021
284,3/17/2017
16,3/22/2018
464,9/1/2017
1885,5/13/2022
1742,11/19/2021
3046,2/11/2015
562,5/2/2018
2008,3/19/2022
463,8/2/2016
853,10/13/2021
840,5/5/2017
16,2/22/2019
512,10/23/2016
1467,5/16/2017
534,7/24/2018
305,9/4/2021
835,10/6/2016
1499,6/9/2022
464,12/1/2016
553,1/30/2022
1428,10/17/2020
354,2/17/2018
2657,1/15/2019
1859,6/2/2022
835,11/6/2014
1885,3/5/2019
1667,2/27/2019
2395,7/3/2015
413,5/11/2017
1770,11/14/2019
16,9/22/2021
535,12/31/2020
452,5/4/2020
835,6/6/2020
1667,7/27/2021
1007,6/1/2020
511,11/1/2017
1320,6/16/2020
485,12/9/2018
1401,11/17/2017
1001,3/17/2019
534,2/23/2018
848,2/20/2022
1323,2/25/2020
1320,4/16/2018
1381,1/6/2021
531,12/18/2016
1667,8/27/2019
2703,9/24/2020
2245,11/5/2018
485,4/9/2016
3042,11/22/2021
3014,1/28/2022
1394,3/16/2020
840,8/5/2021
833,3/29/2021
840,10/5/2016
452,3/4/2020
2008,10/19/2018
863,2/28/2018
833,12/29/2020
1352,1/17/2018
2719,12/29/2020
354,7/17/2021
846,8/10/2019
1428,6/17/2019
1414,1/3/2014
1394,12/17/2018
1323,8/25/2016
2405,3/31/2015
1556,9/26/2015
3042,8/23/2021
284,10/17/2016
454,12/14/2017
534,12/20/2019
1467,11/16/2017
468,12/27/2021
1742,3/19/2022
475,5/3/2014
354,7/28/2019
452,7/4/2017
782,8/14/2021
2802,12/31/2018
995,7/19/2020
1320,9/16/2021
1894,4/17/2018
932,10/20/2016
304,1/26/2014
16,5/22/2017
485,2/9/2017
534,12/15/2016
2297,4/1/2021
2802,6/26/2019
1320,10/21/2019
1467,4/16/2021
1667,10/27/2018
2008,6/19/2017
1381,2/6/2017
2212,11/15/2020
476,11/30/2020
354,8/17/2019
840,5/5/2019
2008,4/19/2020
1929,3/2/2017
1381,2/6/2018
662,12/22/2020
2196,8/18/2016
833,8/9/2016
839,8/17/2019
1667,9/27/2018
2089,1/31/2021
2802,8/25/2017
2326,11/5/2021
1394,8/16/2021
511,10/16/2015
284,9/17/2020
464,5/1/2020
995,8/19/2016
47,11/18/2017
572,8/19/2018
1320,6/16/2021
284,8/30/2016
2245,5/5/2022
1858,12/1/2018
787,9/2/2021
524,12/28/2017
2008,5/19/2020
354,9/28/2018
227,10/15/2018
2353,11/14/2021
1929,10/1/2015
534,7/21/2016
1313,3/14/2022
2089,1/31/2019
935,7/23/2014
304,7/26/2014
2340,9/15/2018
2395,1/6/2018
1885,7/5/2018
534,6/25/2018
2313,4/5/2017
524,2/16/2018
1929,1/1/2021
534,12/28/2017
480,12/24/2016
482,8/11/2013
1894,4/17/2017
304,4/3/2018
1467,9/16/2016
452,4/4/2020
537,5/30/2017
1556,2/26/2015
846,4/10/2021
1929,7/1/2015
2212,6/15/2021
1499,1/9/2022
1859,8/2/2018
1885,1/5/2017
2297,5/1/2019
485,4/9/2022
1742,12/19/2020
1428,3/17/2018
1381,3/6/2020
463,9/2/2019
1894,6/17/2021
2297,11/1/2017
534,11/15/2013
3333,4/28/2022
1894,10/17/2018
839,4/17/2019
464,8/1/2017
1323,7/25/2019
845,2/17/2017
485,10/9/2014
1467,11/16/2021
1323,9/25/2017
840,5/5/2017
692,3/11/2018
1929,3/1/2015
16,9/30/2015
1352,10/17/2018
16,3/22/2020
2405,7/31/2015
2632,9/1/2018
2657,2/15/2021
2405,11/30/2015
1356,11/20/2020
1007,4/1/2020
1007,3/1/2018
1381,10/6/2017
1499,7/9/2021
284,10/17/2020
305,5/5/2022
1323,1/25/2019
2657,10/15/2019
485,8/9/2016
1320,6/16/2017
840,8/14/2021
537,2/22/2016
1329,1/7/2019
284,8/17/2016
839,11/17/2018
1007,1/1/2022
305,7/28/2019
835,11/6/2015
2562,3/16/2021
606,10/27/2019
2155,11/9/2016
2405,1/31/2015
1894,12/17/2021
1742,10/19/2016
1929,2/1/2015
1428,10/17/2018
1329,2/7/2019
1929,1/1/2019
354,8/17/2020
2044,12/27/2021
2632,7/1/2020
2089,6/30/2021
1323,6/25/2015
1356,8/20/2017
2008,8/19/2019
47,9/18/2021
354,2/28/2019
2089,10/31/2021
1428,4/17/2020
16,8/22/2021
420,4/30/2018
1859,12/2/2020
2326,3/19/2018
1667,1/27/2019
2297,6/1/2017
3042,3/23/2021
2326,11/19/2016
1770,3/14/2020
47,11/18/2020
1007,4/1/2019
1214,4/30/2022
485,7/9/2013
524,8/16/2017
524,10/16/2019
511,4/1/2019
2703,4/24/2019
537,7/20/2017
518,8/19/2016
354,10/28/2016
840,3/5/2018
1381,10/6/2018
476,5/22/2016
498,10/13/2013
1556,6/11/2022
354,7/28/2014
354,1/28/2021
528,8/3/2018
485,2/9/2019
607,11/1/2019
16,9/22/2018
511,4/1/2017
1006,8/1/2017
840,12/5/2020
871,12/28/2014
1885,10/5/2017
2089,11/30/2017
1200,4/18/2022
304,7/6/2015
463,4/2/2018
2657,7/15/2020
3031,7/30/2021
413,6/6/2014
47,2/18/2019
458,12/20/2021
2657,9/15/2017
432,12/10/2016
227,8/15/2018
518,2/19/2018
354,11/28/2016
835,3/6/2017
1894,3/17/2021
840,8/12/2020
354,12/28/2013
1929,11/1/2020
277,6/11/2017
463,5/2/2022
1467,10/16/2021
463,7/2/2017
995,8/19/2021
452,8/4/2019
1001,10/17/2018
1929,3/1/2021
518,6/19/2017
1667,12/27/2016
1007,3/1/2019
1323,8/25/2015
1323,6/25/2019
1467,7/16/2021
1356,2/20/2018
995,2/19/2017
2657,12/15/2017
485,3/9/2017
413,12/6/2014
1323,6/25/2018
2044,12/2/2020
863,12/30/2016
863,5/30/2014
2212,11/15/2021
1320,11/16/2019
2245,7/5/2020
2657,1/15/2020
227,3/15/2018
1068,12/28/2018
840,8/5/2018
962,4/4/2017
1467,7/16/2018
2632,11/1/2018
1894,8/17/2019
1134,4/26/2022
534,12/28/2016
2657,1/15/2018
1885,10/5/2020
674,10/8/2015
3042,11/24/2020
2297,8/1/2020
1352,9/17/2017
524,9/16/2019
2378,2/18/2018
354,10/28/2014
485,6/9/2019
1381,5/6/2019
839,4/17/2017
1556,4/26/2016
485,10/9/2021
2297,5/1/2022
534,7/27/2017
1859,8/2/2019
1885,1/5/2021
534,6/26/2019
835,10/6/2017
1885,2/5/2017
537,12/30/2010
1323,3/25/2017
962,12/4/2016
2632,7/1/2019
1742,3/19/2017
463,8/2/2018
1154,4/29/2022
452,1/4/2016
304,1/18/2018
464,2/1/2020
2008,12/19/2018
464,3/1/2022
839,1/17/2020
354,4/17/2018
1356,3/20/2017
2245,4/5/2018
452,7/4/2015
452,12/4/2018
1414,2/3/2016
1381,2/6/2022
1907,9/24/2021
1428,7/17/2020
1929,11/1/2017
1885,5/13/2021
1858,10/1/2018
354,12/17/2018
534,6/24/2016
1356,9/20/2019
534,10/25/2018
227,7/15/2020
524,8/16/2021
2398,12/17/2018
833,12/29/2016
835,4/6/2014
528,12/24/2017
1567,1/1/2022
2245,10/5/2020
413,3/6/2015
2089,11/30/2021
16,6/22/2017
1352,6/17/2018
2802,3/23/2018
2395,8/6/2019
2657,6/15/2021
2562,4/16/2018
846,1/10/2022
1323,10/25/2020
835,1/6/2021
2275,9/23/2017
1859,4/2/2020
227,8/15/2021
846,1/10/2019
284,9/17/2021
1323,11/25/2015
1742,4/19/2019
476,12/13/2015
787,11/9/2021
14,1/19/2017
1394,5/16/2020
531,5/6/2016
1323,3/25/2015
1467,12/16/2017
1414,11/3/2017
743,12/8/2018
1556,7/26/2016
524,1/16/2018
2657,9/15/2020
2043,5/18/2019
833,1/29/2021
1323,3/25/2021
1320,10/16/2018
1352,9/17/2018
1320,3/16/2020
537,7/26/2012
1352,10/17/2016
1356,6/20/2021
1414,9/3/2016
354,3/1/2017
1929,2/1/2021
1859,7/2/2019
2245,4/5/2017
2089,8/31/2019
2396,4/19/2022
1770,5/14/2019
2504,11/16/2021
1401,3/17/2017
1499,11/9/2020
1007,5/1/2018
354,11/28/2014
835,5/6/2020
835,7/6/2021
840,11/5/2019
534,7/24/2018
1168,3/15/2022
1015,11/1/2016
1414,3/3/2019
835,8/6/2020
840,8/5/2017
2245,8/5/2020
2326,11/19/2017
1467,12/16/2020
1320,1/16/2021
354,3/28/2015
2043,8/18/2018
1894,10/17/2019
1742,5/19/2017
2245,6/5/2017
511,7/3/2016
485,8/9/2018
475,5/7/2021
1428,6/17/2020
511,12/27/2021
2008,1/19/2020
2632,9/1/2019
598,10/6/2021
1320,2/16/2018
840,3/5/2022
1964,10/30/2012
470,12/22/2020
2245,11/5/2017
1352,2/17/2018
284,3/17/2020
1381,8/6/2016
995,11/19/2021
470,12/22/2019
2245,3/5/2020
2802,3/25/2018
2297,9/1/2017
47,10/18/2019
1414,1/3/2021
219,2/27/2017
2802,2/23/2018
1006,3/2/2017
304,6/22/2017
833,12/10/2021
853,3/13/2022
16,12/22/2020
2562,12/16/2017
47,7/18/2021
468,11/17/2021
463,11/2/2019
284,1/17/2017
2261,12/30/2021
995,10/19/2019
1394,11/16/2017
468,3/17/2017
2326,7/19/2017
840,11/5/2018
1015,5/1/2017
354,11/28/2013
1323,1/25/2020
2802,6/25/2018
1467,6/16/2021
1467,1/16/2021
1001,9/17/2016
2744,8/5/2017
1929,12/1/2016
863,1/30/2018
833,10/29/2018
305,6/28/2020
1885,2/5/2020
468,6/17/2017
787,3/28/2022
1929,5/1/2019
2212,12/15/2021
468,5/15/2015
2297,3/1/2022
895,1/28/2022
468,8/15/2016
2245,9/5/2019
2657,10/15/2020
1352,2/17/2020
1414,10/3/2016
1394,12/16/2016
1467,2/16/2017
1414,3/3/2014
227,5/15/2020
835,4/6/2022
1320,5/16/2019
463,3/2/2021
518,6/1/2014
1894,5/17/2017
305,11/4/2021
458,12/20/2019
1467,2/16/2022
440,12/28/2020
1428,9/17/2017
2632,7/1/2016
1467,9/16/2018
2041,12/10/2021
511,3/1/2021
463,9/2/2016
464,1/1/2021
935,6/27/2013
452,7/3/2021
2632,6/1/2021
1187,3/14/2022
1742,3/19/2018
833,6/29/2016
2089,2/29/2020
2008,5/19/2017
354,10/17/2020
2008,12/19/2021
2405,7/1/2016
1323,11/25/2020
1894,11/17/2020
1667,10/28/2016
468,9/17/2021
1667,6/27/2022
2212,1/15/2018
1401,10/17/2017
1218,4/26/2022
2395,1/6/2020
846,7/10/2021
1742,6/19/2020
2632,1/1/2019
1187,4/15/2022
1859,2/2/2017
2008,9/19/2016
839,1/17/2017
2703,1/24/2022
2395,5/6/2019
512,10/23/2017
835,5/6/2021
1015,12/1/2017
1329,5/7/2020
962,1/4/2018
2212,1/15/2017
2089,1/31/2017
1885,2/5/2018
1499,12/9/2020
1323,9/25/2015
452,1/4/2021
354,3/28/2022
284,3/17/2022
354,2/28/2020
512,10/6/2021
413,4/11/2018
1742,5/24/2018
2703,9/24/2019
1894,4/17/2021
1885,7/13/2021
391,12/27/2021
1329,2/7/2018
463,9/2/2021
1320,1/16/2022
1352,1/17/2017
846,5/10/2020
452,9/4/2017
537,1/24/2012
848,3/20/2022
36,10/15/2020
1356,8/20/2021
863,1/30/2015
305,8/21/2015
1770,6/14/2019
2562,6/16/2021
1329,8/7/2020
2562,7/16/2019
833,9/3/2020
534,5/28/2014
2999,1/1/2017
464,6/1/2021
839,9/17/2021
2632,2/1/2020
1499,2/9/2022
840,11/13/2021
2326,3/25/2022
1929,9/1/2016
1381,7/6/2021
1015,12/1/2016
840,2/5/2021
284,1/17/2019
742,10/8/2016
2212,8/15/2019
833,8/29/2016
1015,9/1/2016
1894,7/17/2017
47,5/18/2019
534,2/1/2017
498,3/2/2013
1428,8/17/2018
2089,3/31/2022
14,11/19/2016
305,2/28/2019
840,6/5/2018
2632,10/1/2019
1499,12/9/2021
2310,12/7/2019
995,4/19/2018
305,2/28/2020
485,7/9/2017
277,5/11/2017
534,8/2/2013
1394,7/16/2019
1467,2/16/2021
835,12/6/2020
511,8/1/2018
2562,9/16/2019
1218,3/15/2022
1742,4/19/2017
2212,1/15/2019
354,10/28/2013
227,11/15/2018
452,6/3/2021
995,9/19/2020
2044,11/30/2021
470,1/22/2018
537,8/21/2014
511,12/1/2017
1356,11/20/2018
305,3/28/2020
1929,7/1/2017
846,6/10/2022
863,7/30/2015
1894,3/17/2017
2297,2/1/2020
16,9/22/2019
1320,4/16/2020
833,7/29/2018
1352,10/17/2017
1929,12/1/2018
227,10/15/2017
47,12/18/2020
1894,8/17/2017
2999,8/1/2017
473,3/26/2013
518,6/4/2022
1394,8/16/2018
2632,9/1/2020
2089,5/31/2020
1315,12/29/2021
47,12/18/2021
1381,1/6/2022
354,12/28/2018
1001,9/17/2021
354,3/17/2022
2504,6/16/2022
1356,11/20/2021
1394,4/16/2021
537,2/23/2012
1323,7/25/2020
2632,12/1/2016
1323,2/25/2016
511,5/3/2016
833,9/29/2017
464,2/1/2021
227,7/16/2018
1742,8/19/2019
485,2/9/2015
305,4/1/2022
845,4/17/2021
1352,1/17/2020
935,10/30/2014
2212,5/15/2017
534,3/25/2019
835,9/6/2016
2245,8/5/2017
1770,4/14/2020
2632,8/1/2018
305,11/2/2018
840,9/5/2017
2395,12/3/2015
846,10/10/2019
2562,3/16/2019
995,1/19/2020
2089,7/31/2017
481,4/18/2013
470,1/22/2020
413,11/6/2013
2395,9/6/2021
1352,8/17/2017
2297,4/1/2020
354,6/17/2018
1007,11/1/2018
1859,2/2/2019
452,8/3/2021
2245,5/5/2018
2632,10/1/2017
2657,10/13/2021
2744,10/5/2017
2999,12/1/2016
895,7/25/2020
2395,2/3/2016
47,8/18/2017
833,11/29/2018
1885,11/5/2019
1180,3/10/2022
835,3/6/2022
485,1/9/2019
558,4/30/2018
1323,10/11/2016
2562,10/16/2017
2395,11/6/2020
452,2/4/2021
1381,5/6/2022
305,12/28/2020
863,2/28/2015
1414,5/3/2021
2386,12/28/2017
1001,4/17/2022
848,6/20/2022
452,4/4/2017
2008,10/19/2017
1356,1/20/2021
2245,3/5/2019
2744,7/5/2016
413,1/6/2014
835,7/6/2017
722,10/5/2016
2866,3/18/2019
3334,1/28/2022
1894,7/17/2021
2378,5/30/2022
518,11/19/2018
406,12/31/2014
1320,12/16/2020
2632,1/1/2021
846,6/10/2019
413,1/24/2016
1894,9/17/2019
370,11/18/2018
304,1/19/2017
863,7/30/2016
485,7/9/2021
1320,10/16/2017
1381,3/7/2018
1329,8/7/2021
485,8/9/2015
468,6/17/2019
2089,4/30/2022
14,6/19/2018
464,3/1/2020
524,1/16/2021
2008,3/19/2019
840,3/5/2020
452,1/5/2011
1742,1/19/2021
1381,2/6/2019
2719,3/14/2022
845,4/17/2020
1394,10/16/2016
839,6/17/2017
1929,7/1/2016
753,3/6/2019
354,4/17/2022
1381,12/16/2021
2632,4/1/2021
2089,8/31/2020
1356,2/20/2017
2866,2/1/2018
468,10/17/2019
2657,6/15/2019
463,12/2/2017
995,8/19/2018
284,2/17/2018
2395,8/3/2015
962,3/4/2018
854,12/30/2021
1858,5/1/2018
2310,6/15/2017
1929,8/1/2020
2504,3/16/2022
1320,10/16/2019
433,12/28/2017
840,1/5/2018
534,2/28/2019
1885,5/5/2017
553,2/28/2021
464,1/1/2019
227,8/15/2019
1401,8/17/2018
935,7/24/2015
1320,4/16/2018
840,5/5/2020
2089,1/31/2018
995,2/19/2019
995,7/19/2021
1352,6/17/2020
3042,2/24/2022
485,5/9/2017
1742,3/19/2019
511,5/1/2021
1894,9/17/2017
1178,10/24/2021
485,3/9/2013
1320,11/16/2021
524,3/16/2018
1015,8/6/2020
537,1/19/2017
1929,3/1/2022
782,6/4/2022
2744,6/15/2017
1356,4/20/2021
555,4/24/2018
464,4/1/2022
2703,12/24/2020
1323,7/25/2014
511,9/1/2018
2802,5/22/2018
480,12/28/2017
498,7/13/2014
2043,10/18/2018
534,3/23/2018
1467,8/16/2018
16,2/22/2021
354,7/28/2020
2657,4/15/2017
840,9/2/2017
455,12/24/2021
1858,2/1/2019
2089,7/31/2018
2632,11/1/2016
840,2/2/2017
840,7/5/2018
304,9/26/2014
574,9/8/2018
783,10/26/2021
524,7/16/2018
845,8/17/2018
1428,11/17/2017
534,4/25/2018
2632,3/1/2022
2212,4/15/2020
452,8/4/2020
845,8/17/2016
1381,10/6/2021
433,12/28/2016
1467,5/16/2021
1899,5/2/2018
1394,3/16/2019
942,5/23/2013
464,4/1/2020
2703,10/24/2021
16,10/22/2017
463,5/2/2018
1381,12/6/2020
1742,8/19/2017
1742,4/19/2022
354,12/28/2020
2999,3/2/2017
846,11/10/2021
413,7/11/2018
464,2/1/2022
833,5/29/2021
339,12/15/2019
995,5/19/2017
995,10/19/2018
452,3/4/2019
2657,7/15/2017
305,8/28/2018
2744,11/6/2016
47,10/18/2017
1467,8/16/2020
1885,8/10/2016
2089,5/31/2022
2008,12/16/2021
464,11/1/2020
480,12/22/2014
1894,11/17/2016
537,1/22/2016
1414,5/3/2016
413,5/11/2018
1320,4/16/2020
463,7/2/2016
1467,3/16/2018
1381,11/6/2021
432,9/23/2013
468,10/15/2015
845,5/17/2018
835,4/6/2015
537,7/22/2016
511,12/16/2013
2245,4/5/2020
1381,6/6/2017
511,2/3/2016
524,7/16/2017
840,10/5/2019
454,12/9/2021
1467,4/16/2019
512,1/23/2017
268,10/23/2016
2590,11/30/2021
833,8/29/2017
1859,2/2/2022
468,2/17/2019
2245,11/6/2016
463,6/2/2017
47,4/18/2021
845,6/17/2017
1929,6/1/2016
534,11/23/2012
962,6/4/2017
846,8/10/2020
840,4/2/2018
452,12/4/2016
1667,4/27/2022
2381,12/28/2014
1401,5/17/2019
1381,12/6/2017
2008,2/19/2018
2008,9/19/2018
340,11/19/2012
2212,4/15/2021
354,12/28/2017
2297,10/1/2017
863,8/30/2015
47,8/18/2019
1414,9/3/2020
995,5/19/2019
1742,12/18/2021
2802,5/22/2018
1467,6/16/2018
1414,2/3/2020
1356,7/20/2017
2008,2/19/2019
605,11/26/2012
1682,12/20/2021
1007,7/1/2020
468,2/15/2016
1667,12/27/2017
2245,8/5/2016
1445,6/4/2022
848,5/20/2022
1356,1/20/2018
2297,11/1/2019
468,6/15/2016
840,9/5/2017
1894,12/17/2017
1015,6/4/2022
1001,7/17/2018
1467,12/16/2018
423,10/7/2021
46,1/18/2017
463,12/2/2021
468,7/17/2018
885,10/21/2012
452,4/4/2015
2395,11/6/2019
1425,12/31/2017
524,1/16/2020
863,10/30/2013
895,7/25/2019
305,5/28/2021
863,11/30/2013
464,10/1/2020
537,5/28/2015
643,3/14/2022
2008,3/19/2021
413,9/11/2017
2008,1/19/2017
2297,10/1/2019
463,6/2/2018
470,2/22/2018
863,7/30/2013
1352,4/17/2020
485,6/9/2016
845,2/17/2021
2008,8/19/2021
1428,9/17/2019
305,2/4/2022
1356,5/20/2020
1667,8/27/2017
224,12/16/2021
835,10/6/2020
995,3/19/2018
2999,2/1/2017
1352,9/17/2021
485,12/9/2017
840,9/2/2018
1996,12/31/2017
1192,4/26/2022
463,4/2/2020
511,10/1/2019
1428,4/17/2018
1323,1/25/2016
468,11/17/2016
227,5/15/2022
452,6/4/2020
1885,4/23/2021
1001,8/17/2017
2607,12/27/2021
413,8/11/2018
1329,8/7/2019
1414,9/3/2018
511,3/1/2019
2297,4/1/2022
2657,4/13/2022
464,12/1/2018
1001,2/17/2019
848,9/19/2016
835,7/6/2020
1394,6/16/2021
485,11/9/2017
2562,10/16/2018
2245,9/5/2017
485,9/9/2020
2395,7/3/2016
2703,2/24/2020
2657,4/15/2021
1329,9/7/2019
1320,8/16/2021
1007,10/1/2018
463,10/2/2018
833,6/29/2018
1467,6/16/2020
534,9/24/2018
1320,2/16/2022
354,8/28/2021
845,3/17/2018
1001,3/17/2017
304,7/24/2015
1356,7/20/2019
1414,11/3/2014
2703,5/24/2022
2999,11/1/2016
840,9/5/2018
839,8/17/2020
1394,4/16/2022
537,9/23/2010
304,2/15/2018
895,12/26/2019
835,1/6/2017
2297,12/1/2021
1667,7/27/2019
2297,12/1/2017
475,5/28/2016
835,7/6/2014
1356,9/20/2020
305,3/28/2021
835,12/6/2021
1323,6/25/2020
476,12/15/2012
2212,6/15/2022
1381,4/6/2021
16,7/22/2018
839,10/17/2020
863,3/30/2018
440,9/27/2021
464,5/8/2013
1329,11/7/2019
1108,3/12/2018
835,9/6/2015
840,3/5/2018
2562,2/16/2019
846,1/10/2021
498,3/13/2014
511,2/1/2019
2326,4/29/2021
1858,10/1/2017
1356,6/20/2022
2212,1/15/2020
2245,1/5/2022
432,12/18/2017
354,4/28/2019
1414,3/3/2017
885,5/4/2013
16,10/22/2018
1111,8/18/2021
962,12/13/2016
1859,11/2/2020
464,7/1/2017
47,6/18/2018
2657,1/15/2021
941,5/24/2013
839,2/17/2018
524,3/16/2019
840,2/2/2018
468,7/17/2020
36,12/10/2021
1414,4/3/2017
1381,8/6/2021
2999,5/1/2017
2340,3/9/2019
425,12/31/2016
1859,8/2/2016
413,4/6/2015
1381,3/6/2022
2245,6/5/2018
2245,6/5/2019
1859,11/2/2019
1007,11/1/2019
1394,11/16/2020
1007,7/1/2018
2297,6/1/2018
354,2/28/2015
895,2/25/2021
1219,8/16/2021
1667,3/27/2020
1352,6/17/2021
1320,7/16/2017
227,11/15/2017
1428,7/17/2017
938,3/25/2013
1394,8/16/2019
304,9/2/2020
2043,4/18/2018
2395,4/3/2015
16,7/22/2021
464,6/1/2019
995,10/19/2020
1414,10/3/2018
1859,10/2/2019
1006,6/1/2017
47,11/18/2018
486,11/26/2018
845,11/17/2018
464,2/1/2018
1667,6/27/2020
2297,6/1/2020
470,1/22/2021
537,4/4/2016
1352,10/17/2021
1467,8/16/2021
284,10/17/2019
2562,4/16/2019
853,1/5/2018
2326,4/25/2022
2245,9/5/2020
452,12/31/2014
2703,10/24/2019
305,4/28/2021
2089,4/30/2017
1742,9/19/2017
354,5/28/2021
835,10/6/2021
934,12/11/2021
284,12/17/2021
2297,10/1/2021
2043,4/18/2019
839,8/17/2017
518,8/19/2017
464,4/1/2017
833,4/29/2021
485,10/9/2017
2632,8/1/2020
1323,4/25/2021
2802,9/24/2018
468,4/1/2016
1208,5/2/2018
1007,1/1/2019
463,1/2/2022
463,2/2/2020
433,12/9/2014
787,7/28/2021
468,4/15/2015
995,10/19/2017
1401,6/17/2017
227,12/15/2021
227,9/15/2021
605,5/27/2020
835,7/6/2016
835,1/6/2014
485,3/9/2018
2310,3/15/2022
1356,2/20/2020
2089,10/31/2020
2089,12/31/2018
537,6/27/2012
470,11/22/2017
825,6/8/2013
452,4/4/2018
2297,6/1/2021
1556,4/26/2015
537,3/30/2017
2313,8/5/2017
1356,9/20/2018
1859,7/2/2016
2212,8/15/2021
1770,10/14/2019
31,9/28/2017
2632,1/1/2022
2008,9/19/2017
1320,2/16/2019
2313,7/5/2016
2504,6/29/2022
1320,3/16/2019
511,6/16/2014
1394,6/16/2019
1414,6/3/2016
1068,12/29/2021
468,6/17/2018
1356,7/20/2018
518,3/19/2019
2245,5/5/2017
1007,4/1/2018
1894,12/17/2018
1007,9/1/2020
1859,8/2/2021
1414,5/3/2022
840,7/5/2016
2326,6/3/2021
305,8/28/2019
839,7/17/2017
14,9/19/2018
962,11/4/2017
1302,9/30/2021
840,11/30/2021
1001,11/17/2020
2313,12/5/2017
1329,12/31/2015
485,12/9/2021
305,3/5/2022
